InvoiceNo,StockCode,Quantity,UnitPrice
C560540,21933,-1,1.65
C560540,21929,-1,2.08
C560540,21917,-1,0.42
C560540,21843,-1,10.95
C560540,21503,-1,0.42
C560540,21210,-1,1.45
C560540,20979,-1,1.25
C560540,20725,-1,1.65
C560540,23292,-1,1.25
C560540,21918,-1,0.42
560544,21042,3,5.95
560544,20754,6,2.1
560544,21154,10,1.25
560544,71279,6,2.95
560545,22553,12,1.65
560545,22055,8,1.65
560545,22064,12,1.65
560545,21232,12,1.25
560545,POST,1,18.0
560545,22551,12,1.65
560546,85103,37,5.95
560546,15056N,2,5.95
560547,23080,2,8.25
560547,23196,12,1.45
560547,23198,12,1.45
560547,23342,2,8.5
560547,23341,2,8.5
560547,21314,8,2.1
560547,71053,4,3.75
560547,22464,12,1.65
560547,22826,1,85.0
560547,22077,12,1.65
560547,85185B,6,2.95
560547,22566,12,0.85
560547,22169,2,8.5
560547,82482,6,2.55
560547,84879,8,1.69
560547,84792,4,4.65
560547,84406B,4,4.15
560547,84971S,24,0.85
560547,82552,12,1.45
560547,82551,12,1.45
560547,82600,12,2.1
560547,22191,2,8.5
560547,21990,12,1.25
560547,21992,12,1.25
560547,21993,12,1.25
560547,22400,12,0.39
560547,22189,4,3.95
560547,22832,2,10.75
560547,47566,16,4.95
560548,23109,42,2.89
560549,22488,12,1.65
560549,82578,12,0.55
560549,82580,12,0.55
560549,82581,12,0.55
560549,22467,6,2.55
560549,84997D,72,3.75
560549,84997C,36,4.15
560549,84997A,24,4.15
560549,POST,2,40.0
560551,23229,1,3.75
560551,23249,1,1.65
560551,23250,1,1.25
560551,23251,1,1.25
560551,21864,1,2.1
560551,21866,1,1.25
560551,22441,1,2.1
560551,22425,1,4.95
560551,16162M,4,0.42
560551,22611,2,4.95
560551,21625,1,6.95
560551,23180,1,4.95
560551,20749,2,7.95
560551,22560,10,1.25
560551,23294,4,0.83
560551,23293,5,0.83
560551,72802B,1,4.25
560551,23121,3,0.42
560551,84692,1,0.42
560551,22766,1,2.95
560551,85035A,3,4.25
560551,22467,3,2.55
560551,23201,1,2.08
C560550,85103,-37,5.95
560552,85159A,8,1.95
560552,85159B,7,1.95
560552,21930,2,2.08
560552,20711,1,2.08
560552,85014B,1,5.95
560552,82613D,2,1.25
560552,22671,1,1.65
560552,20829,3,2.1
560552,21211,2,1.45
560552,20898,1,2.95
560552,21867,1,1.25
560552,22756,2,1.25
560552,22753,2,0.85
560552,22758,2,1.25
560552,22757,2,1.25
560552,22754,2,0.85
560552,22755,2,0.85
560552,22620,2,1.45
560552,22139,2,4.95
560552,23182,5,0.83
560552,22151,2,0.42
560552,21447,5,1.25
560552,21232,1,1.25
560552,82486,1,8.95
560552,22905,2,2.95
560552,22904,2,2.95
560552,22903,2,2.95
560552,23197,2,1.45
560552,16225,3,1.25
560552,23192,1,1.65
560552,23190,1,1.65
560552,22908,1,0.85
560552,21787,2,0.85
560552,47351B,2,2.95
560552,22386,100,1.79
560552,75049L,96,0.85
560552,22360,24,2.55
560552,23033,96,1.25
560552,22426,16,2.95
560552,23035,96,1.25
560553,22356,10,0.85
560553,72741,9,1.45
560553,37495,8,3.75
560553,21232,12,1.25
560553,22064,12,1.65
560553,21231,12,1.25
560553,23077,20,1.25
560554,21389,24,0.85
560554,21386,24,0.19
560554,21385,24,0.85
560554,21136,8,1.69
560554,84879,8,1.69
560554,23154,12,2.08
560554,23156,12,2.08
560554,47566B,9,4.95
560554,47566,10,4.95
560554,23298,10,4.95
560554,84836,60,1.25
560554,85123A,6,2.95
560555,21162,2,0.39
560555,21933,1,1.65
560555,22834,2,2.1
560555,85123A,1,2.95
560555,18007,12,0.18
560555,21983,2,0.29
560555,21984,3,0.29
560555,22507,1,4.95
560555,21982,7,0.29
560555,21163,1,0.39
560555,21584,1,1.65
560555,20992,1,0.39
560555,37467,2,0.39
560555,20868,2,0.39
560555,16008,2,0.12
560555,22457,2,2.95
560555,21402,6,0.12
560555,21403,7,0.12
560555,22112,1,4.95
560555,21158,2,0.39
560555,21163,6,0.39
560555,21916,1,0.42
560555,20984,2,0.29
560555,21588,1,2.55
560555,22355,1,0.85
560555,21992,2,1.25
560555,22097,1,0.39
560555,22098,1,0.39
560555,21034,2,0.95
560555,22804,1,2.95
560555,18007,8,0.18
560555,22092,1,0.39
560555,21137,1,3.75
560555,22420,1,0.42
560555,21916,2,0.42
560555,22096,1,0.39
560555,84818,2,0.79
560555,22278,1,4.95
560555,22064,2,1.65
560555,21179,1,0.39
560555,22979,1,1.45
560555,22099,1,0.39
560555,22093,1,0.39
560555,22575,1,1.95
560555,21932,2,1.65
560555,21260,2,3.25
560555,22361,1,2.95
560555,23300,2,1.65
560555,22276,1,2.55
560555,21242,4,1.69
C560556,84949,-5,1.65
C560556,23171,-1,1.65
C560556,22360,-2,2.95
C560556,22364,-4,2.95
560557,35653,1,2.95
560557,35648,1,0.83
560557,22101,6,2.1
560557,72741,2,1.45
560557,84581,1,3.75
560557,22318,1,2.95
560557,23069,2,6.25
560557,23070,2,4.15
560557,84875D,1,1.25
560557,84876D,1,1.25
560557,84877D,1,1.25
560557,84711A,3,9.95
560557,84711B,3,9.95
C560558,23170,-2,1.65
C560559,21314,-3,0.85
C560559,21067,-3,1.25
C560559,20914,-1,2.95
C560560,22423,-1,12.75
C560560,22699,-1,2.95
C560561,22171,-1,8.5
C560561,23146,-3,3.29
560562,22426,4,3.75
560562,23118,2,7.5
560562,21983,24,0.29
560562,21977,24,0.55
560562,22427,3,5.95
560562,22424,1,12.75
560562,22425,3,4.95
560562,21260,6,3.25
560562,23109,6,2.89
560562,85123A,18,2.95
C560563,23173,-1,9.95
C560563,23174,-2,4.15
C560564,22326,-1,2.95
C560564,22352,-1,2.55
560565,82583,160,0.0
560566,23298,6,4.95
560566,21242,8,1.69
560566,21245,8,1.69
560566,21243,8,1.69
560566,23288,8,0.85
560566,20677,8,1.25
560566,20676,8,1.25
560566,84997B,4,4.15
560566,84997D,4,4.15
560566,23255,4,4.15
560566,84997C,4,4.15
560566,22176,6,2.95
560566,22175,6,2.95
560566,22636,2,8.5
560566,23199,10,2.08
560566,23204,10,0.85
560566,20750,2,7.95
560566,20718,10,1.25
560566,21578,6,2.25
560566,21238,8,0.85
560566,21239,8,0.85
560566,21240,8,0.85
560566,22149,6,2.1
560566,37495,4,3.75
560566,POST,2,18.0
560566,22748,6,2.1
560566,22746,6,2.1
560566,22747,6,2.1
560566,22745,6,2.1
560566,85227,12,0.85
560567,21671,2,3.29
560567,21714,21,3.29
560567,21912,2,7.46
560567,21934,3,3.29
560567,21976,1,2.08
560567,22041,16,4.96
560567,22079,2,2.46
560567,22081,2,3.29
560567,22112,1,12.46
560567,22174,4,4.13
560567,22327,3,6.63
560567,22328,5,4.13
560567,22355,126,2.46
560567,22356,28,2.46
560567,22377,1,4.13
560567,22382,8,4.96
560567,22383,8,4.96
560567,22384,2,4.96
560567,22417,3,2.08
560567,22423,10,24.96
560567,22489,2,1.25
560567,22551,1,3.29
560567,22553,2,3.29
560567,22554,1,3.29
560567,22613,1,1.63
560567,22631,5,3.29
560567,22644,1,4.13
560567,22645,6,4.13
560567,22646,4,4.13
560567,22665,4,6.63
560567,22666,6,6.63
560567,22726,6,8.29
560567,22727,1,8.29
560567,22728,1,8.29
560567,22729,2,8.29
560567,22745,1,3.29
560567,22746,1,3.29
560567,22747,1,3.29
560567,22774,1,2.46
560567,22775,12,2.46
560567,23168,8,3.29
560567,23204,22,2.46
560567,23205,30,2.46
560567,23206,1,4.96
560567,23207,1,4.96
560567,23298,1,10.79
560567,35970,2,4.13
560567,47566,88,10.79
560567,79321,5,12.46
560567,82583,16,4.96
560567,84029E,2,7.46
560567,84692,1,1.63
560567,84989a,1,2.08
560567,84997d,1,8.29
560567,85049g,4,2.46
560567,20675,7,2.46
560567,20677,6,2.46
560567,20719,51,2.46
560567,20723,48,2.46
560567,20724,6,2.46
560567,20725,5,4.96
560567,20726,19,4.96
560567,20727,1,4.96
560567,20961,1,2.46
560567,20966,1,2.46
560567,21041,6,6.63
560567,21154,3,3.29
560567,21155,18,4.96
560567,21211,1,3.75
560567,21212,39,2.08
560567,21239,5,1.63
560567,21240,2,1.63
560567,21242,1,3.29
560567,21243,2,3.29
560567,21244,6,3.29
560567,21327,4,2.46
560567,21329,1,3.29
560567,21381,1,4.13
560567,21481,2,6.63
560567,21484,1,8.29
560567,21556,2,4.13
560567,21670,12,3.29
560568,85014B,3,5.95
560568,22083,6,2.95
560568,84997C,4,4.15
560568,84997B,4,4.15
560568,21980,24,0.29
560568,23236,6,2.89
560568,23240,6,4.15
560568,22667,6,2.95
560568,21244,8,1.69
560568,21240,8,0.85
560568,21936,5,2.95
560568,20725,10,1.65
560568,21035,6,3.25
560568,22090,6,2.95
560568,21238,8,0.85
560568,20676,8,1.25
560568,21242,8,1.69
560568,23298,9,4.95
560568,23245,4,4.95
560568,22427,3,5.95
560568,84946,12,1.25
560568,22464,12,1.65
560568,84755,48,0.65
560568,23091,3,6.25
560568,22822,2,5.95
560568,22170,4,6.75
560568,22169,2,8.5
560568,22469,12,1.65
560568,21755,3,5.95
560568,47566,8,4.95
560569,20696,4,3.75
560569,20704,2,6.95
560569,84931A,6,2.55
560569,84569A,12,1.25
560569,21703,12,0.42
560569,21914,12,1.25
560569,20682,6,3.25
560569,85014B,3,5.95
560569,85014A,3,5.95
560569,21741,6,2.95
560569,21739,6,2.95
560569,20749,2,7.95
560569,21481,6,2.95
560569,22111,3,4.95
560569,84031B,3,4.65
560569,84032A,6,2.95
560569,22252,12,1.25
560569,16161U,25,0.42
560569,21498,25,0.42
560569,21499,25,0.42
560569,22045,25,0.42
560569,23231,25,0.42
560569,22076,12,1.65
560569,85049C,12,1.25
560569,85049G,12,1.25
560569,22221,2,9.95
560569,22236,1,12.75
560569,22423,1,12.75
560569,22215,2,8.5
560569,21244,8,1.69
560569,21243,8,1.69
560569,23285,8,0.85
560569,23286,8,0.85
560569,21239,8,0.85
560569,21240,8,0.85
560569,22554,12,1.65
560569,POST,3,18.0
560570,23293,8,0.83
560570,23295,8,0.83
560570,23296,8,1.25
560570,23294,16,0.83
560571,23296,8,1.25
560571,23307,24,0.55
560571,22381,5,2.1
560571,20725,20,1.65
560571,20726,20,1.65
560571,20727,20,1.65
560571,20728,20,1.65
560571,22384,20,1.65
560571,22382,20,1.65
560571,22662,20,1.65
560571,22383,20,1.65
560571,23207,20,1.65
560571,23209,30,1.65
560571,23206,20,1.65
560571,23208,20,1.65
560571,22896,6,2.55
560571,22895,6,3.25
560571,22423,1,12.75
560571,22551,12,1.65
560571,21989,12,0.85
560571,22613,12,0.85
560571,21078,12,0.85
560571,84279P,4,3.75
560571,22326,6,2.95
560571,21558,6,2.55
560571,21559,6,2.55
560571,21561,6,2.55
560571,22629,12,1.95
560571,22630,12,1.95
560571,23293,8,0.83
560571,23294,8,0.83
560571,23297,16,1.65
560571,23308,24,0.55
560571,23295,8,0.83
C560572,M,-1,112.35
560573,M,1,112.35
C560574,M,-1,106.4
560575,M,1,106.4
560576,23123,1,0.83
560576,20829,1,2.1
560576,23120,4,0.42
560576,22423,2,12.75
560576,22580,3,5.95
560576,22576,6,0.85
560576,84879,22,1.69
560576,21985,3,0.29
560576,21981,2,0.29
560576,21982,6,0.29
560576,22736,5,1.65
560576,21098,2,1.25
560576,21984,2,0.29
560576,21983,2,0.29
560576,21592,6,1.25
560576,23245,4,4.95
560576,84792,1,4.65
560576,84406B,3,4.15
560576,22173,3,2.95
560576,22909,12,0.85
560576,21080,2,0.85
560576,22908,2,0.85
560576,22726,1,3.75
560576,22096,2,0.39
560576,22294,6,1.25
560576,22295,6,1.65
560576,48184,1,7.95
560577,84879,16,1.69
560577,23202,10,2.08
560577,22727,4,3.75
560577,22726,4,3.75
560577,22720,12,4.95
560577,22412,12,2.1
560577,21232,36,1.25
560577,21165,12,1.69
560577,20679,3,5.95
560577,85152,12,2.1
560577,85099B,10,2.08
560577,47566,24,4.95
560577,82600,12,2.1
560577,15056N,6,5.95
560578,22034,12,0.0
560579,M,12,0.42
560579,23233,25,0.42
560579,23232,25,0.42
560579,23284,3,7.95
560579,22365,2,7.95
560579,48184,3,7.95
560579,20685,3,7.95
560579,21955,3,7.95
560579,48138,3,7.95
560579,48173C,2,7.95
560579,48116,3,7.95
560579,21523,2,7.95
560579,23283,3,7.95
560579,15056P,2,5.95
560579,20679,2,5.95
560579,15056BL,4,5.95
560579,15056N,4,5.95
560579,85014B,2,5.95
560579,85014A,2,5.95
560579,23264,12,1.25
560579,23268,12,1.45
560579,23275,12,1.25
560579,22818,12,0.42
560579,22816,12,0.42
560579,84247E,12,2.95
560579,22044,12,0.42
560579,22043,12,0.42
560579,20684,1,3.25
560579,20686,2,3.25
560579,23075,2,4.15
560579,22606,1,15.95
560579,21123,1,1.25
560579,21122,2,1.25
560579,84879,8,1.69
560579,18098C,1,2.95
560579,82567,2,2.1
560579,21174,1,2.08
560579,22413,1,2.95
560579,21169,2,1.69
560579,82582,1,2.1
560579,82600,1,2.1
560579,85152,1,2.1
560579,21907,2,2.1
560579,21908,2,2.1
560579,22423,3,12.75
560579,85049D,2,1.25
560579,85049G,2,1.25
560579,85049E,2,1.25
560580,20969,20,3.39
560580,20970,16,3.39
560580,20717,20,1.06
560580,22384,60,1.45
560580,22411,40,1.79
560580,22386,30,1.79
560580,20712,40,1.79
560580,22505,28,4.25
560580,22057,60,1.25
560580,22063,42,2.55
560580,22061,20,8.5
560580,22649,16,4.25
560580,22646,60,1.25
560580,22644,60,1.25
560580,20725,60,1.45
560580,22379,60,1.85
560580,85099B,50,1.79
560580,23173,14,8.15
560580,22624,28,7.65
560580,23243,28,4.15
560580,22960,30,3.75
560580,23298,30,4.15
560580,22666,60,2.55
560580,22989,24,2.75
560580,23164,8,4.15
560580,23163,16,2.08
560580,23162,20,3.29
560580,23175,18,2.75
560580,23174,18,3.75
560580,23245,52,4.15
560580,22905,18,2.55
560580,22721,12,4.25
560580,22723,24,3.45
560580,22193,12,7.65
560580,22192,12,7.65
560580,22191,12,7.65
560580,82494L,30,2.55
560580,85099C,100,1.79
560580,82482,54,2.1
560580,71477,32,2.75
560580,48138,12,6.75
560580,23208,30,1.45
560580,23200,50,1.79
560580,23199,60,1.79
560580,23091,27,5.39
560580,22902,24,1.69
560580,22900,36,2.75
560580,22845,42,5.55
560580,22844,60,7.65
560580,22798,32,2.55
560580,22699,36,2.55
560580,22698,60,2.55
560580,22697,48,2.55
560580,22625,20,7.65
560580,22607,18,8.5
560580,22606,6,12.75
560580,22605,7,12.75
560580,22485,16,10.95
560580,22467,60,2.1
560580,22423,22,10.95
560580,22138,33,4.25
560580,21929,30,1.79
560580,21754,9,5.45
560580,21232,60,1.06
560580,20728,60,1.45
560580,15056N,27,4.95
560580,23134,6,7.05
560580,23133,12,7.05
560580,21340,4,9.95
560580,22796,12,8.5
560580,22171,8,7.65
560580,85066,12,10.95
560580,48188,24,6.75
560580,48184,14,6.75
560580,48194,14,6.75
560580,79321,12,4.95
560580,22179,12,5.95
560580,22468,10,5.95
560580,23079,6,8.25
560580,47566,60,4.15
560580,23108,28,5.39
560580,22570,36,3.39
560580,22569,24,3.39
560580,22568,52,3.39
560581,21977,600,0.42
560581,21787,36,0.85
560581,84077,144,0.29
560581,22440,30,0.42
560581,22491,24,0.85
560581,22988,240,1.06
560582,17096,291,0.17
560583,17096,-7,0.0
560584,22499,1,5.95
560584,20685,1,7.95
560584,22644,1,1.45
560584,22645,1,1.45
560584,22646,2,1.45
560584,22062,1,0.83
560584,37448,1,1.49
560584,21363,1,4.95
560584,22320,1,5.95
560584,22649,1,4.95
560584,22317,1,2.95
560584,21407,1,4.25
560584,21034,1,0.95
560584,23091,1,6.25
560584,23284,1,7.95
560584,47566,1,4.95
560584,23298,1,4.95
560584,82552,1,1.45
560584,21163,1,0.39
560584,21905,1,0.79
560584,22219,4,0.85
560584,22890,1,9.95
560584,21733,1,2.95
560584,22120,1,9.95
560584,84927D,1,0.39
560584,82486,1,8.95
560584,21172,1,1.45
560584,37450,1,2.95
C560585,22179,-21,5.95
560586,21257,96,6.95
560587,22625,10,6.0
C560588,23089,-2,1.65
C560588,22699,-1,2.95
C560589,85132C,-2,1.95
C560589,23031,-1,1.65
C560589,23029,-1,1.65
C560589,21868,-11,1.25
C560589,20982,-2,0.85
560590,22897,10,1.45
560590,22302,6,2.55
560590,23199,10,2.08
560590,22303,6,2.55
560590,22704,25,0.42
560590,22895,12,3.25
560590,22908,12,0.85
560590,23206,10,1.65
560590,22630,12,1.95
560590,22847,1,16.95
560590,85053,6,2.1
560590,22430,4,4.95
560590,16161P,25,0.42
560590,84030E,20,4.25
560590,84510A,10,1.25
560590,21884,12,0.65
560590,22831,6,2.95
560590,23196,12,1.45
560590,23198,12,1.45
560590,23243,4,4.95
560590,23245,4,4.95
560590,23291,8,1.25
560590,23289,8,1.25
560590,23292,16,1.25
560590,23290,16,1.25
560590,23293,8,0.83
560590,23287,8,0.85
560590,23288,8,0.85
560590,23286,8,0.85
560590,23308,24,0.55
560590,23307,24,0.55
560590,22961,12,1.45
560590,22960,6,4.25
560590,22989,12,3.25
560590,22907,12,0.85
560590,22692,4,7.95
560590,22979,12,1.45
560590,22982,12,1.25
560590,22980,12,1.65
560590,23004,24,0.42
560590,20652,12,1.25
560590,22740,48,0.85
560590,23285,8,0.85
560590,22697,6,2.95
560590,23175,4,3.25
560590,23174,4,4.15
560590,22319,12,0.65
560590,22624,2,8.5
560590,22627,2,8.5
560590,22725,4,3.75
560590,22728,4,3.75
560590,22726,4,3.75
560590,22729,4,3.75
560590,22727,4,3.75
560590,22781,2,7.65
560590,23191,12,1.65
560590,23239,6,4.15
560590,79191C,12,0.85
560590,22629,12,1.95
560590,22029,12,0.42
560590,22551,12,1.65
560590,22403,12,0.39
560590,23235,6,2.89
560590,23237,6,4.15
560590,23089,12,1.65
560590,23202,10,2.08
560590,23244,6,1.95
560590,23208,10,1.65
560590,22999,24,0.42
560590,23232,25,0.42
560590,20981,12,0.85
560590,22326,6,2.95
560590,22554,12,1.65
560590,22637,8,2.55
560590,22962,12,0.85
560590,22963,12,0.85
560591,21932,1,1.65
560592,85099B,200,1.79
560592,21175,96,2.08
560595,22998,480,0.36
560595,22625,4,8.5
560595,21704,72,0.72
560595,21790,72,0.72
560595,84508A,240,2.1
560596,23188,12,1.65
560596,23086,64,1.25
560596,84947,72,1.06
560596,22996,24,0.42
560597,85123A,96,2.55
560597,21733,32,2.55
560598,23014,4,3.95
560598,23013,4,3.95
560598,23012,4,3.95
560598,22169,2,8.5
560598,22767,2,9.95
560598,22668,5,2.95
560598,23092,2,7.9
560598,22766,8,2.95
560598,22796,4,9.95
560598,22784,9,4.95
560598,23298,3,4.95
560598,22768,4,9.95
560598,82482,6,2.55
560598,82494L,6,2.95
560599,18007,3186,0.06
560600,18007,-2834,0.0
560601,22427,1,5.95
560601,85032A,2,0.65
560601,22489,2,0.42
560601,20711,1,2.08
560601,84519B,2,1.25
560601,84596B,3,0.42
560601,84596F,3,0.42
560601,22508,1,3.75
560601,22549,1,1.45
560601,21791,1,1.25
560601,21790,2,0.85
560601,22614,1,0.29
560601,21980,1,0.29
560601,21981,1,0.29
560601,21982,1,0.29
560601,21914,1,1.25
560601,21915,1,1.25
560601,22534,2,0.42
560601,22530,2,0.42
560601,22409,1,1.25
560601,22410,1,1.25
560601,85014B,1,5.95
560601,21754,2,5.95
560601,22629,1,1.95
560601,22630,1,1.95
560601,20684,1,3.25
560601,20682,1,3.25
560601,22654,1,5.95
560601,22720,1,4.95
560601,20724,1,0.85
560601,20727,1,1.65
560601,22662,1,1.65
560601,22093,1,0.39
560601,84818,4,0.79
560601,21164,2,2.95
560601,21899,1,0.65
560601,21902,1,0.65
560601,21901,1,0.65
560601,82580,1,0.55
560601,82581,1,0.55
560601,82578,2,0.55
560601,22666,2,2.95
560601,22094,2,0.39
560601,22723,1,3.95
560601,84836,2,1.25
560601,22469,1,1.65
560601,23321,1,1.65
560601,22804,1,2.95
560601,22413,1,2.95
560601,85123A,2,2.95
560601,22470,1,2.95
560601,23322,1,2.95
560601,21179,2,0.39
560601,20914,1,2.95
560601,22383,1,1.65
560601,20728,1,1.65
560601,82494L,2,2.95
560601,20718,1,1.25
560601,22382,2,1.65
560601,20723,1,0.85
560601,21933,1,1.65
560601,21932,1,1.65
560601,22664,1,2.1
560601,22380,1,2.1
560601,22692,1,7.95
560601,21967,1,0.29
560601,21411,1,4.25
560601,22138,1,4.95
560601,22617,1,4.95
560601,85183A,1,1.25
560601,85183B,1,1.25
560601,22512,1,3.75
560602,21754,3,5.95
560602,22120,3,9.95
560602,21755,3,5.95
560602,23123,12,0.83
560602,23121,24,0.42
560602,23119,12,0.62
560602,23076,24,1.25
560602,22557,12,1.65
560602,22746,6,2.1
560602,22748,6,2.1
560602,22745,6,2.1
560602,22759,12,1.65
560602,21982,24,0.29
560602,21985,24,0.29
560602,84991,24,0.55
560602,22430,4,4.95
560602,22427,6,5.95
560602,23148,12,0.83
560602,22485,2,12.75
560602,21756,3,5.95
560603,22457,6,2.95
560603,85111,36,0.29
560603,23086,16,1.25
560603,23088,16,1.25
560603,21479,4,3.75
560603,21481,6,2.95
560603,22111,3,4.95
560603,84030E,5,4.25
560603,84029G,4,3.75
560603,21407,3,4.25
560603,21116,3,4.95
560603,22508,4,3.75
560603,21411,3,4.25
560603,22197,12,0.85
560603,22693,24,1.25
560603,23144,12,0.83
560603,22637,4,2.55
560603,21556,6,2.55
560603,20665,6,2.95
560604,23209,100,1.45
560604,22993,72,1.06
560604,22699,24,2.55
560604,22457,48,2.55
560604,22848,4,14.95
560605,22970,36,2.1
560605,22988,144,1.06
560605,22900,100,2.75
560605,22616,432,0.25
560606,85211,12,0.79
560606,22077,12,1.65
560606,21279,6,2.55
560606,21382,24,0.75
560606,21634,24,0.39
560606,21992,12,1.25
560606,21993,12,1.25
560606,22230,48,0.29
560606,22233,12,0.59
560606,22231,12,0.59
560606,22232,16,0.59
560606,22286,24,0.39
560606,84576,7,1.95
560606,22249,16,0.85
560606,22251,12,1.25
560606,22293,24,1.45
560606,22291,24,1.45
560606,23275,12,1.25
560606,23196,12,1.45
560607,21137,48,3.39
560607,79321,4,5.75
560607,20750,4,7.95
560607,POST,3,28.0
C560608,15056P,-1,5.95
560634,16008,24,0.12
560634,84929,24,0.19
560634,23021,4,4.15
560634,23144,144,0.72
560634,85053,48,1.69
560634,22426,4,3.75
560634,22429,4,4.25
560634,23251,12,1.25
560634,23250,12,1.25
560634,23249,12,1.65
560634,22699,24,2.55
560634,23170,48,1.45
560635,22350,6,2.55
560635,21534,3,4.95
560635,21533,3,4.95
560635,21892,12,1.25
560635,23213,12,1.25
560635,23212,12,1.25
560635,23092,2,7.9
560635,23027,6,2.08
560635,23025,6,2.08
560635,23028,6,1.65
560635,23026,6,2.08
560635,23029,6,1.65
560635,23031,6,1.65
560635,23035,6,1.45
560635,23033,6,1.45
560635,23196,12,1.45
560635,23263,12,1.25
560635,23268,12,1.45
560635,23286,8,0.85
560635,23287,8,0.85
560635,20712,10,2.08
560635,21931,10,2.08
560635,23199,20,2.08
560635,22411,10,2.08
560635,23201,10,2.08
560635,23202,10,2.08
560635,20719,10,0.85
560635,20749,2,7.95
560635,21668,12,1.25
560635,20707,12,1.25
560635,22914,3,4.95
560635,84050,6,1.65
560635,22897,10,1.45
560635,22839,1,14.95
560635,22134,12,0.42
560635,22196,12,0.85
560635,22349,6,3.75
560635,POST,3,18.0
560640,21430,24,3.39
560640,21340,16,9.95
560640,23285,8,0.85
560640,23245,16,4.15
560641,21137,24,3.39
560641,22041,12,2.55
560642,82494L,6,2.95
560642,82482,6,2.55
560642,23284,3,7.95
560642,22461,10,3.95
560642,82483,4,6.95
560642,84050,16,1.65
560642,23076,48,1.25
560642,23077,60,1.25
560642,20829,21,2.1
C560643,22461,-1,3.95
560644,23199,10,2.08
560644,22411,10,2.08
560644,20828,6,2.55
560644,22212,1,2.1
560644,22219,9,0.85
560644,23263,1,1.25
560644,85099B,10,2.08
560644,23203,10,2.08
560644,22674,6,1.25
560644,22219,1,0.85
560644,23182,7,0.83
560644,21231,8,1.25
560644,84987,6,1.45
560644,23306,3,1.45
560644,22212,9,2.1
560644,22851,12,0.85
560644,22907,3,0.85
560644,84991,12,0.55
560644,21212,10,0.55
560644,82580,9,0.55
560644,82581,10,0.55
560644,22685,1,1.25
560644,22686,1,1.25
560644,22677,1,1.25
560644,21232,10,1.25
560644,20718,10,1.25
560644,20717,10,1.25
560644,23204,10,0.85
560644,22721,2,4.95
560644,23298,3,4.95
560644,47420,48,0.19
560644,84406B,8,4.15
560644,22804,10,2.95
560644,85123A,10,2.95
560644,22293,8,1.45
560644,22227,10,0.65
560644,22292,4,1.45
560644,21080,6,0.85
560644,22356,10,0.85
560644,23293,8,0.83
560644,23307,12,0.55
560644,23294,4,0.83
560644,23263,4,1.25
C560645,M,-1,451.42
560646,82484,83,4.8
560646,23135,83,3.32
560646,23134,87,5.88
560646,22507,79,3.91
560646,22189,83,2.31
560646,22188,83,2.31
560646,22171,83,5.88
